RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,costo_edicion,competencia,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
148,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,14,CLOSED_LOOP,27,399,0,53,15,38,38,1,0,0.0,1.0,270.0,0.0,270.0
144,14,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,14,OPEN_LOOP,21,364,0,0,0,68,68,36,0,0.0,1.0,210.0,0.0,210.0
143,14,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,14,OPEN_LOOP,24,373,0,0,0,43,43,27,0,0.0,1.0,240.0,0.0,240.0
152,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,15,OPEN_LOOP,27,386,0,0,0,20,20,14,0,0.0,1.0,270.0,0.0,270.0
155,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,15,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
151,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,15,OPEN_LOOP,24,387,0,0,0,13,13,13,0,0.0,1.0,240.0,0.0,240.0
153,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,15,OPEN_LOOP,24,370,0,0,0,48,48,30,0,0.0,1.0,240.0,0.0,240.0
157,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,15,CLOSED_LOOP,27,396,0,28,3,25,25,4,0,0.0,1.0,270.0,0.0,270.0
154,15,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,15,OPEN_LOOP,21,358,0,0,0,76,76,42,0,0.0,1.0,210.0,0.0,210.0
156,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,15,CLOSED_LOOP,27,395,0,10,0,10,10,5,0,0.0,1.0,270.0,0.0,270.0
159,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,15,CLOSED_LOOP,27,399,0,120,56,64,64,1,0,0.0,1.0,270.0,0.0,270.0
161,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,16,OPEN_LOOP,24,390,0,0,0,4,4,10,0,0.0,1.0,240.0,0.0,240.0
149,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,14,CLOSED_LOOP,27,400,0,121,62,59,59,0,0,0.0,1.0,270.0,0.0,270.0
160,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,16,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
165,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,16,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
166,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,16,CLOSED_LOOP,27,397,0,12,1,11,11,3,0,0.0,1.0,270.0,0.0,270.0
162,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,16,OPEN_LOOP,27,383,0,0,0,22,22,17,0,0.0,1.0,270.0,0.0,270.0
158,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,15,CLOSED_LOOP,27,399,0,48,11,38,37,1,0,0.02631578947368418,1.0,270.0,0.0,270.0
172,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,17,OPEN_LOOP,27,383,0,0,0,21,21,17,0,0.0,1.0,270.0,0.0,270.0
173,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,17,OPEN_LOOP,24,372,0,0,0,47,47,28,0,0.0,1.0,240.0,0.0,240.0
164,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,16,OPEN_LOOP,21,350,0,0,0,82,81,50,0,0.012195121951219523,1.0,210.0,0.0,210.0
167,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,16,CLOSED_LOOP,27,396,0,17,2,15,15,4,0,0.0,1.0,270.0,0.0,270.0
163,16,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,16,OPEN_LOOP,24,369,0,0,0,40,40,31,0,0.0,1.0,240.0,0.0,240.0
170,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,17,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
174,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,17,OPEN_LOOP,24,356,0,0,0,69,69,44,0,0.0,1.0,240.0,0.0,240.0
175,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,17,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
169,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,16,CLOSED_LOOP,27,400,0,110,43,67,67,0,0,0.0,1.0,270.0,0.0,270.0
176,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,17,CLOSED_LOOP,27,395,0,13,2,11,11,5,0,0.0,1.0,270.0,0.0,270.0
171,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,17,OPEN_LOOP,27,391,0,0,0,10,10,9,0,0.0,1.0,270.0,0.0,270.0
177,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,17,CLOSED_LOOP,27,396,0,16,2,14,14,4,0,0.0,1.0,270.0,0.0,270.0
182,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,18,OPEN_LOOP,24,383,0,0,0,19,19,17,0,0.0,1.0,240.0,0.0,240.0
183,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,18,OPEN_LOOP,24,371,0,0,0,45,45,29,0,0.0,1.0,240.0,0.0,240.0
168,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,16,CLOSED_LOOP,27,398,0,57,18,39,39,2,0,0.0,1.0,270.0,0.0,270.0
180,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,18,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
185,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,18,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
190,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,19,OPEN_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
184,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,18,OPEN_LOOP,18,355,0,0,0,76,76,45,0,0.0,1.0,180.0,0.0,180.0
186,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,18,CLOSED_LOOP,24,396,0,11,1,10,10,4,0,0.0,1.0,240.0,0.0,240.0
178,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,17,CLOSED_LOOP,27,399,0,67,22,45,45,1,0,0.0,1.0,270.0,0.0,270.0
187,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,18,CLOSED_LOOP,24,397,0,21,0,21,21,3,0,0.0,1.0,240.0,0.0,240.0
181,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,18,OPEN_LOOP,24,389,0,0,0,10,10,11,0,0.0,1.0,240.0,0.0,240.0
193,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,19,OPEN_LOOP,27,369,0,0,0,48,48,31,0,0.0,1.0,270.0,0.0,270.0
195,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,19,CLOSED_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
191,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,19,OPEN_LOOP,30,389,0,0,0,9,8,11,0,0.11111111111111116,1.0,300.0,0.0,300.0
194,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,19,OPEN_LOOP,24,348,0,0,0,74,74,52,0,0.0,1.0,240.0,0.0,240.0
192,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,19,OPEN_LOOP,27,385,0,0,0,12,12,15,0,0.0,1.0,270.0,0.0,270.0
196,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,19,CLOSED_LOOP,30,395,0,4,0,4,4,5,0,0.0,1.0,300.0,0.0,300.0
200,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,20,OPEN_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
189,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,18,CLOSED_LOOP,27,400,0,117,60,57,57,0,0,0.0,1.0,270.0,0.0,270.0
188,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,18,CLOSED_LOOP,27,399,0,52,5,47,47,1,0,0.0,1.0,270.0,0.0,270.0
203,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,20,OPEN_LOOP,30,369,0,0,0,44,44,31,0,0.0,1.0,300.0,0.0,300.0
179,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,17,CLOSED_LOOP,27,398,0,113,57,56,56,2,0,0.0,1.0,270.0,0.0,270.0
202,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,20,OPEN_LOOP,27,378,0,0,0,25,25,22,0,0.0,1.0,270.0,0.0,270.0
198,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,19,CLOSED_LOOP,30,398,0,59,17,42,42,2,0,0.0,1.0,300.0,0.0,300.0
205,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,20,CLOSED_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
201,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,20,OPEN_LOOP,27,385,0,0,0,12,12,15,0,0.0,1.0,270.0,0.0,270.0
210,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,21,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
199,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,19,CLOSED_LOOP,30,399,0,118,58,61,60,1,0,0.016393442622950838,1.0,300.0,0.0,300.0
204,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,20,OPEN_LOOP,24,353,0,0,0,75,75,47,0,0.0,1.0,240.0,0.0,240.0
197,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,19,CLOSED_LOOP,30,395,0,22,2,20,20,5,0,0.0,1.0,300.0,0.0,300.0
211,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,21,OPEN_LOOP,27,387,0,0,0,12,12,13,0,0.0,1.0,270.0,0.0,270.0
212,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,21,OPEN_LOOP,24,380,0,0,0,25,24,20,0,0.040000000000000036,1.0,240.0,0.0,240.0
213,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,21,OPEN_LOOP,27,374,0,0,0,43,42,26,0,0.023255813953488413,1.0,270.0,0.0,270.0
206,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,20,CLOSED_LOOP,30,396,0,11,1,10,10,4,0,0.0,1.0,300.0,0.0,300.0
207,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,20,CLOSED_LOOP,30,399,0,37,3,34,34,1,0,0.0,1.0,300.0,0.0,300.0
209,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,20,CLOSED_LOOP,30,399,0,102,45,57,57,1,0,0.0,1.0,300.0,0.0,300.0
217,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,21,CLOSED_LOOP,27,396,0,24,4,20,20,4,0,0.0,1.0,270.0,0.0,270.0
220,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,22,OPEN_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
215,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,21,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
214,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,21,OPEN_LOOP,21,364,0,0,0,70,70,36,0,0.0,1.0,210.0,0.0,210.0
208,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,20,CLOSED_LOOP,30,398,0,61,20,41,41,2,0,0.0,1.0,300.0,0.0,300.0
222,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,22,OPEN_LOOP,27,383,0,0,0,27,27,17,0,0.0,1.0,270.0,0.0,270.0
225,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,22,CLOSED_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
224,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,22,OPEN_LOOP,27,358,0,0,0,66,66,42,0,0.0,1.0,270.0,0.0,270.0
216,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,21,CLOSED_LOOP,30,395,0,11,0,11,11,5,0,0.0,1.0,300.0,0.0,300.0
221,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,22,OPEN_LOOP,27,386,0,0,0,14,14,14,0,0.0,1.0,270.0,0.0,270.0
227,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,22,CLOSED_LOOP,33,394,0,15,1,15,14,6,0,0.06666666666666665,1.0,330.0,0.0,330.0
232,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,23,OPEN_LOOP,27,385,0,0,0,15,15,15,0,0.0,1.0,270.0,0.0,270.0
223,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,22,OPEN_LOOP,27,364,0,0,0,58,58,36,0,0.0,1.0,270.0,0.0,270.0
230,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,23,OPEN_LOOP,24,400,0,0,0,0,0,0,0,0.0,0.0,240.0,0.0,240.0
218,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,21,CLOSED_LOOP,24,397,0,52,17,35,35,3,0,0.0,1.0,240.0,0.0,240.0
226,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,22,CLOSED_LOOP,27,399,0,12,1,11,11,1,0,0.0,1.0,270.0,0.0,270.0
228,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,22,CLOSED_LOOP,30,397,0,52,12,41,40,3,0,0.024390243902439046,1.0,300.0,0.0,300.0
231,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,23,OPEN_LOOP,24,388,0,0,0,14,14,12,0,0.0,1.0,240.0,0.0,240.0
233,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,23,OPEN_LOOP,24,373,0,0,0,39,39,27,0,0.0,1.0,240.0,0.0,240.0
234,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,23,OPEN_LOOP,21,346,0,0,0,77,76,54,0,0.012987012987012991,1.0,210.0,0.0,210.0
236,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,23,CLOSED_LOOP,24,397,0,13,0,13,13,3,0,0.0,1.0,240.0,0.0,240.0
229,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,22,CLOSED_LOOP,30,399,0,114,49,65,65,1,0,0.0,1.0,300.0,0.0,300.0
219,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,21,CLOSED_LOOP,27,399,0,138,83,55,55,1,0,0.0,1.0,270.0,0.0,270.0
235,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,23,CLOSED_LOOP,24,400,0,0,0,0,0,0,0,0.0,0.0,240.0,0.0,240.0
241,24,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,24,OPEN_LOOP,27,387,0,0,0,11,11,13,0,0.0,1.0,270.0,0.0,270.0
242,24,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,24,OPEN_LOOP,27,381,0,0,0,25,25,19,0,0.0,1.0,270.0,0.0,270.0
237,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,23,CLOSED_LOOP,27,397,0,28,4,24,24,3,0,0.0,1.0,270.0,0.0,270.0
243,24,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,24,OPEN_LOOP,24,367,0,0,0,46,46,33,0,0.0,1.0,240.0,0.0,240.0
244,24,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,24,OPEN_LOOP,21,355,0,0,0,74,73,45,0,0.013513513513513487,1.0,210.0,0.0,210.0
245,24,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,24,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
247,24,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,24,CLOSED_LOOP,30,397,0,24,4,20,20,3,0,0.0,1.0,300.0,0.0,300.0
240,24,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,24,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
246,24,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,24,CLOSED_LOOP,30,398,0,9,0,10,9,2,0,0.09999999999999998,1.0,300.0,0.0,300.0
250,25,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,25,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
238,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,23,CLOSED_LOOP,24,397,0,58,17,41,41,3,0,0.0,1.0,240.0,0.0,240.0
252,25,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,25,OPEN_LOOP,24,382,0,0,0,29,29,18,0,0.0,1.0,240.0,0.0,240.0
255,25,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,25,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
253,25,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,25,OPEN_LOOP,24,374,0,0,0,48,48,26,0,0.0,1.0,240.0,0.0,240.0
251,25,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,25,OPEN_LOOP,24,393,0,0,0,11,11,7,0,0.0,1.0,240.0,0.0,240.0
256,25,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,25,CLOSED_LOOP,30,398,0,12,1,11,11,2,0,0.0,1.0,300.0,0.0,300.0
260,26,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,26,OPEN_LOOP,24,400,0,0,0,0,0,0,0,0.0,0.0,240.0,0.0,240.0
239,23,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,23,CLOSED_LOOP,27,400,0,127,61,66,66,0,0,0.0,1.0,270.0,0.0,270.0
262,26,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,26,OPEN_LOOP,27,383,0,0,0,21,21,17,0,0.0,1.0,270.0,0.0,270.0
261,26,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,26,OPEN_LOOP,21,388,0,0,0,16,16,12,0,0.0,1.0,210.0,0.0,210.0
248,24,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,24,CLOSED_LOOP,33,397,0,56,12,44,44,3,0,0.0,1.0,330.0,0.0,330.0
257,25,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,25,CLOSED_LOOP,27,398,0,27,3,24,24,2,0,0.0,1.0,270.0,0.0,270.0
254,25,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,25,OPEN_LOOP,21,349,0,0,0,77,77,51,0,0.0,1.0,210.0,0.0,210.0
249,24,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,24,CLOSED_LOOP,30,399,0,104,41,63,63,1,0,0.0,1.0,300.0,0.0,300.0
264,26,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,26,OPEN_LOOP,18,360,0,0,0,74,73,40,0,0.013513513513513487,1.0,180.0,0.0,180.0
265,26,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,26,CLOSED_LOOP,24,400,0,0,0,0,0,0,0,0.0,0.0,240.0,0.0,240.0
259,25,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,25,CLOSED_LOOP,27,400,0,97,38,59,59,0,0,0.0,1.0,270.0,0.0,270.0
263,26,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,26,OPEN_LOOP,21,373,0,0,0,52,52,27,0,0.0,1.0,210.0,0.0,210.0
258,25,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,25,CLOSED_LOOP,27,400,0,69,18,52,51,0,0,0.019230769230769273,1.0,270.0,0.0,270.0
270,27,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,27,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
266,26,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,26,CLOSED_LOOP,24,395,0,15,0,15,15,5,0,0.0,1.0,240.0,0.0,240.0
271,27,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,27,OPEN_LOOP,27,392,0,0,0,7,7,8,0,0.0,1.0,270.0,0.0,270.0
273,27,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,27,OPEN_LOOP,24,371,0,0,0,50,50,29,0,0.0,1.0,240.0,0.0,240.0
272,27,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,27,OPEN_LOOP,27,381,0,0,0,24,24,19,0,0.0,1.0,270.0,0.0,270.0
277,27,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,27,CLOSED_LOOP,27,396,0,31,3,28,28,4,0,0.0,1.0,270.0,0.0,270.0
276,27,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,27,CLOSED_LOOP,27,398,0,8,1,7,7,2,0,0.0,1.0,270.0,0.0,270.0
274,27,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,27,OPEN_LOOP,21,355,0,0,0,78,78,45,0,0.0,1.0,210.0,0.0,210.0
280,28,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,28,OPEN_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
267,26,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,26,CLOSED_LOOP,27,397,0,17,0,17,17,3,0,0.0,1.0,270.0,0.0,270.0
281,28,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,28,OPEN_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
268,26,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,26,CLOSED_LOOP,27,399,0,59,15,44,44,1,0,0.0,1.0,270.0,0.0,270.0
275,27,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,27,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
269,26,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,26,CLOSED_LOOP,24,400,0,126,70,56,56,0,0,0.0,1.0,240.0,0.0,240.0
283,28,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,1.0,,28,OPEN_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
284,28,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,28,OPEN_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
287,28,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,28,CLOSED_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
288,28,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,28,CLOSED_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
282,28,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,28,OPEN_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
286,28,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,1.0,,28,CLOSED_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
279,27,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,27,CLOSED_LOOP,27,400,0,113,51,62,62,0,0,0.0,1.0,270.0,0.0,270.0
289,28,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,1.0,,28,CLOSED_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
285,28,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,28,CLOSED_LOOP,0,400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
292,29,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,1.0,,29,OPEN_LOOP,24,384,0,0,0,16,16,16,0,0.0,1.0,240.0,0.0,240.0
290,29,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,1.0,,29,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
295,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,1.0,,29,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
278,27,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,1.0,,27,CLOSED_LOOP,30,399,0,72,21,51,51,1,0,0.0,1.0,300.0,0.0,300.0
294,29,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,1.0,,29,OPEN_LOOP,18,353,0,0,0,74,74,47,0,0.0,1.0,180.0,0.0,180.0
297,29,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,1.0,,29,CLOSED_LOOP,24,398,0,21,2,19,19,2,0,0.0,1.0,240.0,0.0,240.0
291,29,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,1.0,,29,OPEN_LOOP,24,386,0,0,0,16,16,14,0,0.0,1.0,240.0,0.0,240.0
