RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
435,6,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,6,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
433,6,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,6,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
436,6,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,6,GOVERNED,11,309,78,12,13,21,19,1,0,0.09523809523809523,2.8947368421052633,110.0,0.0,110.0
437,6,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,6,GOVERNED,12,318,71,10,14,17,16,1,0,0.05882352941176472,2.8125,120.0,0.0,120.0
424,6,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,6,CLOSED_LOOP,8,231,149,14,61,40,39,4,0,0.025000000000000022,1.358974358974359,80.0,0.0,80.0
428,6,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,6,CLOSED_LOOP,3,263,117,4,75,37,36,9,0,0.027027027027026973,1.3055555555555556,30.0,0.0,30.0
431,6,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,6,CLOSED_LOOP,1,93,282,15,144,70,70,6,0,0.0,1.1285714285714286,10.0,0.0,10.0
430,6,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,6,CLOSED_LOOP,0,165,212,4,104,66,65,10,0,0.015151515151515138,1.0,0.0,0.0,0.0
429,6,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,6,CLOSED_LOOP,3,185,185,10,94,60,60,11,0,0.0,1.0166666666666666,30.0,0.0,30.0
439,6,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,6,GOVERNED,10,368,27,4,3,7,6,1,0,0.1428571428571429,1.6666666666666667,100.0,0.0,100.0
443,6,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,6,GOVERNED,4,347,47,6,13,9,9,0,0,0.0,1.0,40.0,0.0,40.0
441,6,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,6,GOVERNED,7,327,61,5,14,19,18,4,0,0.052631578947368474,1.1666666666666667,70.0,0.0,70.0
449,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,7,OPEN_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
442,6,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,6,GOVERNED,5,285,106,9,34,26,26,0,0,0.0,1.5384615384615385,50.0,0.0,50.0
448,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,7,OPEN_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
444,6,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,6,GOVERNED,3,263,117,4,75,37,36,9,0,0.027027027027026973,1.3055555555555556,30.0,0.0,30.0
445,6,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,6,GOVERNED,3,185,185,10,94,60,60,11,0,0.0,1.0166666666666666,30.0,0.0,30.0
440,6,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,6,GOVERNED,8,231,149,14,61,40,39,4,0,0.025000000000000022,1.358974358974359,80.0,0.0,80.0
451,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,7,OPEN_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
453,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,7,OPEN_LOOP,8,396,0,0,0,4,4,4,0,0.0,2.5,80.0,0.0,80.0
450,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,7,OPEN_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
447,6,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,6,GOVERNED,1,93,282,15,144,70,70,6,0,0.0,1.1285714285714286,10.0,0.0,10.0
452,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,7,OPEN_LOOP,8,396,0,0,0,4,4,4,0,0.0,2.5,80.0,0.0,80.0
455,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,7,OPEN_LOOP,8,396,0,0,0,4,4,4,0,0.0,2.5,80.0,0.0,80.0
456,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,7,OPEN_LOOP,16,377,0,0,0,27,27,23,0,0.0,1.962962962962963,160.0,0.0,160.0
457,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,7,OPEN_LOOP,16,377,0,0,0,27,27,23,0,0.0,1.962962962962963,160.0,0.0,160.0
446,6,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,6,GOVERNED,0,165,212,4,104,66,65,10,0,0.015151515151515138,1.0,0.0,0.0,0.0
460,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,7,OPEN_LOOP,6,389,0,0,0,14,13,11,0,0.0714285714285714,1.0,60.0,0.0,60.0
459,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,7,OPEN_LOOP,16,377,0,0,0,27,27,23,0,0.0,1.962962962962963,160.0,0.0,160.0
462,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,7,OPEN_LOOP,6,389,0,0,0,14,13,11,0,0.0714285714285714,1.0,60.0,0.0,60.0
438,6,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,6,GOVERNED,10,368,27,4,3,7,6,1,0,0.1428571428571429,1.6666666666666667,100.0,0.0,100.0
465,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,7,COLD_RESTART,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
463,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,7,OPEN_LOOP,6,389,0,0,0,14,13,11,0,0.0714285714285714,1.0,60.0,0.0,60.0
467,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,7,COLD_RESTART,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
466,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,7,COLD_RESTART,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
454,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,7,OPEN_LOOP,8,396,0,0,0,4,4,4,0,0.0,2.5,80.0,0.0,80.0
468,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,7,COLD_RESTART,11,354,37,6,4,10,10,2,0,0.0,1.9,110.0,0.0,110.0
469,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,7,COLD_RESTART,11,354,37,6,4,10,10,2,0,0.0,1.9,110.0,0.0,110.0
470,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,7,COLD_RESTART,8,358,33,5,4,11,11,2,0,0.0,3.1818181818181817,80.0,0.0,80.0
461,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,7,OPEN_LOOP,6,389,0,0,0,14,13,11,0,0.0714285714285714,1.0,60.0,0.0,60.0
471,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,7,COLD_RESTART,8,358,33,5,4,11,11,2,0,0.0,3.1818181818181817,80.0,0.0,80.0
464,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,7,COLD_RESTART,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
472,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,7,COLD_RESTART,3,169,208,21,76,56,56,2,4,0.0,1.9464285714285714,30.0,0.0,30.0
475,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,7,COLD_RESTART,3,166,208,20,79,51,51,5,4,0.0,1.0392156862745099,30.0,0.0,30.0
482,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,7,CLOSED_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
478,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,7,COLD_RESTART,1,113,268,7,180,85,84,6,0,0.0117647058823529,1.0357142857142858,10.0,0.0,10.0
479,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,7,COLD_RESTART,2,102,278,7,142,83,82,7,0,0.012048192771084376,1.0,20.0,0.0,20.0
481,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,7,CLOSED_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
484,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,7,CLOSED_LOOP,11,354,37,6,4,10,10,2,0,0.0,1.9,110.0,0.0,110.0
485,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,7,CLOSED_LOOP,11,354,37,6,4,10,10,2,0,0.0,1.9,110.0,0.0,110.0
483,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,7,CLOSED_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
477,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,7,COLD_RESTART,1,109,263,16,126,69,69,8,0,0.0,1.0869565217391304,10.0,0.0,10.0
458,7,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,7,OPEN_LOOP,16,377,0,0,0,27,27,23,0,0.0,1.962962962962963,160.0,0.0,160.0
486,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,7,CLOSED_LOOP,8,358,33,5,4,11,11,2,0,0.0,3.1818181818181817,80.0,0.0,80.0
473,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,7,COLD_RESTART,6,264,118,13,29,33,31,3,0,0.06060606060606055,1.5161290322580645,60.0,0.0,60.0
491,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,7,CLOSED_LOOP,10,254,129,13,31,32,32,4,0,0.0,1.1875,100.0,0.0,100.0
490,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,7,CLOSED_LOOP,9,241,143,11,40,37,37,5,0,0.0,1.3243243243243243,90.0,0.0,90.0
487,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,7,CLOSED_LOOP,8,358,33,5,4,11,11,2,0,0.0,3.1818181818181817,80.0,0.0,80.0
480,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,7,CLOSED_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
488,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,7,CLOSED_LOOP,6,316,74,8,24,20,20,2,0,0.0,1.05,60.0,0.0,60.0
496,7,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,7,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
497,7,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,7,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
498,7,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,7,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
499,7,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,7,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
500,7,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,7,GOVERNED,11,354,37,6,4,10,10,2,0,0.0,1.9,110.0,0.0,110.0
501,7,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,7,GOVERNED,11,354,37,6,4,10,10,2,0,0.0,1.9,110.0,0.0,110.0
474,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,7,COLD_RESTART,9,204,175,14,61,45,45,6,3,0.0,1.0888888888888888,90.0,0.0,90.0
502,7,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,7,GOVERNED,8,358,33,5,4,11,11,2,0,0.0,3.1818181818181817,80.0,0.0,80.0
476,7,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,7,COLD_RESTART,0,60,317,18,219,76,75,3,3,0.013157894736842146,1.3733333333333333,0.0,0.0,0.0
494,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,7,CLOSED_LOOP,1,113,268,7,180,85,84,6,0,0.0117647058823529,1.0357142857142858,10.0,0.0,10.0
504,7,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,7,GOVERNED,6,316,74,8,24,20,20,2,0,0.0,1.05,60.0,0.0,60.0
493,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,7,CLOSED_LOOP,1,109,263,16,126,69,69,8,0,0.0,1.0869565217391304,10.0,0.0,10.0
505,7,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,7,GOVERNED,6,264,118,13,29,33,31,3,0,0.06060606060606055,1.5161290322580645,60.0,0.0,60.0
503,7,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,7,GOVERNED,8,358,33,5,4,11,11,2,0,0.0,3.1818181818181817,80.0,0.0,80.0
506,7,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,7,GOVERNED,9,241,143,11,40,37,37,5,0,0.0,1.3243243243243243,90.0,0.0,90.0
507,7,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,7,GOVERNED,10,254,129,13,31,32,32,4,0,0.0,1.1875,100.0,0.0,100.0
492,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,7,CLOSED_LOOP,0,26,348,22,232,86,86,2,0,0.0,1.0,0.0,0.0,0.0
512,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,8,OPEN_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
510,7,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,7,GOVERNED,1,113,268,7,180,85,84,6,0,0.0117647058823529,1.0357142857142858,10.0,0.0,10.0
516,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,8,OPEN_LOOP,5,398,0,0,0,2,2,2,0,0.0,1.0,50.0,0.0,50.0
515,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,8,OPEN_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
509,7,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,7,GOVERNED,1,109,263,16,126,69,69,8,0,0.0,1.0869565217391304,10.0,0.0,10.0
514,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,8,OPEN_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
518,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,8,OPEN_LOOP,5,398,0,0,0,2,2,2,0,0.0,1.0,50.0,0.0,50.0
511,7,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,7,GOVERNED,2,102,278,7,142,83,82,7,0,0.012048192771084376,1.0,20.0,0.0,20.0
513,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,8,OPEN_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
489,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,7,CLOSED_LOOP,6,264,118,13,29,33,31,3,0,0.06060606060606055,1.5161290322580645,60.0,0.0,60.0
517,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,8,OPEN_LOOP,5,398,0,0,0,2,2,2,0,0.0,1.0,50.0,0.0,50.0
522,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,8,OPEN_LOOP,13,384,0,0,0,19,18,16,0,0.052631578947368474,3.0555555555555554,130.0,0.0,130.0
495,7,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,7,CLOSED_LOOP,2,102,278,7,142,83,82,7,0,0.012048192771084376,1.0,20.0,0.0,20.0
508,7,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,7,GOVERNED,0,26,348,22,232,86,86,2,0,0.0,1.0,0.0,0.0,0.0
523,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,8,OPEN_LOOP,13,384,0,0,0,19,18,16,0,0.052631578947368474,3.0555555555555554,130.0,0.0,130.0
525,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,8,OPEN_LOOP,9,375,0,0,0,30,29,25,0,0.033333333333333326,1.0,90.0,0.0,90.0
524,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,8,OPEN_LOOP,9,375,0,0,0,30,29,25,0,0.033333333333333326,1.0,90.0,0.0,90.0
526,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,8,OPEN_LOOP,9,375,0,0,0,30,29,25,0,0.033333333333333326,1.0,90.0,0.0,90.0
527,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,8,OPEN_LOOP,9,375,0,0,0,30,29,25,0,0.033333333333333326,1.0,90.0,0.0,90.0
521,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,8,OPEN_LOOP,13,384,0,0,0,19,18,16,0,0.052631578947368474,3.0555555555555554,130.0,0.0,130.0
520,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,8,OPEN_LOOP,13,384,0,0,0,19,18,16,0,0.052631578947368474,3.0555555555555554,130.0,0.0,130.0
529,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,8,COLD_RESTART,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
533,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,8,COLD_RESTART,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
530,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,8,COLD_RESTART,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
535,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,8,COLD_RESTART,4,375,20,3,2,5,5,1,0,0.0,1.0,40.0,0.0,40.0
532,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,8,COLD_RESTART,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
534,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,8,COLD_RESTART,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
536,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,8,COLD_RESTART,2,320,70,6,19,20,20,2,0,0.0,1.1,20.0,0.0,20.0
539,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,8,COLD_RESTART,3,382,15,1,4,5,5,1,0,0.0,1.0,30.0,0.0,30.0
531,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,8,COLD_RESTART,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
528,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,8,COLD_RESTART,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
545,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,8,CLOSED_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
519,8,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,8,OPEN_LOOP,5,398,0,0,0,2,2,2,0,0.0,1.0,50.0,0.0,50.0
547,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,8,CLOSED_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
538,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,8,COLD_RESTART,3,382,15,1,4,5,5,1,0,0.0,1.0,30.0,0.0,30.0
540,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,8,COLD_RESTART,1,182,190,4,138,66,66,16,0,0.0,1.0606060606060606,10.0,0.0,10.0
544,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,8,CLOSED_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
549,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,8,CLOSED_LOOP,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
548,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,8,CLOSED_LOOP,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
537,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,8,COLD_RESTART,3,158,216,20,61,58,58,4,4,0.0,1.2758620689655173,30.0,0.0,30.0
542,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,8,COLD_RESTART,0,132,239,12,139,68,68,9,2,0.0,1.0735294117647058,0.0,0.0,0.0
550,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,8,CLOSED_LOOP,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
541,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,8,COLD_RESTART,3,159,213,17,123,62,59,6,0,0.048387096774193505,1.1016949152542372,30.0,0.0,30.0
546,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,8,CLOSED_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
551,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,8,CLOSED_LOOP,4,375,20,3,2,5,5,1,0,0.0,1.0,40.0,0.0,40.0
555,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,8,CLOSED_LOOP,3,382,15,1,4,5,5,1,0,0.0,1.0,30.0,0.0,30.0
553,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,8,CLOSED_LOOP,5,227,154,16,38,41,41,2,0,0.0,1.170731707317073,50.0,0.0,50.0
554,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,8,CLOSED_LOOP,3,382,15,1,4,5,5,1,0,0.0,1.0,30.0,0.0,30.0
552,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,8,CLOSED_LOOP,2,320,70,6,19,20,20,2,0,0.0,1.1,20.0,0.0,20.0
563,8,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,8,GOVERNED,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
562,8,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,8,GOVERNED,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
564,8,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,8,GOVERNED,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
560,8,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,8,GOVERNED,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
558,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,8,CLOSED_LOOP,2,151,219,7,109,69,69,13,0,0.0,1.0869565217391304,20.0,0.0,20.0
565,8,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,8,GOVERNED,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
556,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,8,CLOSED_LOOP,1,182,190,4,138,66,66,16,0,0.0,1.0606060606060606,10.0,0.0,10.0
566,8,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,8,GOVERNED,3,379,16,2,3,5,5,2,0,0.0,1.0,30.0,0.0,30.0
561,8,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,8,GOVERNED,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
567,8,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,8,GOVERNED,4,375,20,3,2,5,5,1,0,0.0,1.0,40.0,0.0,40.0
571,8,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,8,GOVERNED,3,382,15,1,4,5,5,1,0,0.0,1.0,30.0,0.0,30.0
570,8,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,8,GOVERNED,3,382,15,1,4,5,5,1,0,0.0,1.0,30.0,0.0,30.0
576,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,9,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
557,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,8,CLOSED_LOOP,3,159,213,17,123,62,59,6,0,0.048387096774193505,1.1016949152542372,30.0,0.0,30.0
559,8,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,8,CLOSED_LOOP,0,127,249,7,165,72,72,9,0,0.0,1.0277777777777777,0.0,0.0,0.0
568,8,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,8,GOVERNED,2,320,70,6,19,20,20,2,0,0.0,1.1,20.0,0.0,20.0
572,8,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,8,GOVERNED,1,182,190,4,138,66,66,16,0,0.0,1.0606060606060606,10.0,0.0,10.0
575,8,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,8,GOVERNED,0,127,249,7,165,72,72,9,0,0.0,1.0277777777777777,0.0,0.0,0.0
574,8,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,8,GOVERNED,2,151,219,7,109,69,69,13,0,0.0,1.0869565217391304,20.0,0.0,20.0
578,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,9,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
577,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,9,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
579,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,9,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
