RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,radio,competencia,costo_edicion,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
961,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,20,OPEN_LOOP,17,400,0,0,0,0,0,0,0,0.0,0.0,170.0,0.0,170.0
954,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,0.9,5,19,GOVERNED,7,400,0,0,0,1,0,0,0,1.0,0.0,70.0,0.0,70.0
964,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,20,OPEN_LOOP,15,390,0,0,0,11,10,10,0,0.09090909090909094,3.8,150.0,0.0,150.0
962,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,,0.9,5,20,OPEN_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
963,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,0.9,5,20,OPEN_LOOP,8,399,0,0,0,1,1,1,0,0.0,1.0,80.0,0.0,80.0
967,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,3.0,0.9,5,20,OPEN_LOOP,18,384,0,0,0,24,22,16,0,0.08333333333333337,2.1818181818181817,180.0,0.0,180.0
966,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,0.9,5,20,OPEN_LOOP,15,394,0,0,0,6,6,6,0,0.0,1.8333333333333333,150.0,0.0,150.0
972,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,0.9,5,20,COLD_RESTART,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
970,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,3.0,0.9,5,20,OPEN_LOOP,11,374,0,0,0,34,32,26,0,0.05882352941176472,1.3125,110.0,0.0,110.0
944,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,19,CLOSED_LOOP,6,106,269,22,104,67,66,2,0,0.014925373134328401,1.0,60.0,0.0,60.0
947,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,,0.9,5,19,CLOSED_LOOP,0,4,392,3,370,104,104,0,0,0.0,1.0,0.0,0.0,0.0
969,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,0.9,5,20,OPEN_LOOP,15,390,0,0,0,10,10,10,0,0.0,1.4,150.0,0.0,150.0
968,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,,0.9,5,20,OPEN_LOOP,30,369,0,0,0,44,44,31,0,0.0,1.0,300.0,0.0,300.0
973,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,3.0,0.9,5,20,COLD_RESTART,17,400,0,0,0,0,0,0,0,0.0,0.0,170.0,0.0,170.0
978,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,0.9,5,20,COLD_RESTART,7,389,9,1,2,3,3,0,0,0.0,1.0,70.0,0.0,70.0
975,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,0.9,5,20,COLD_RESTART,8,397,1,0,1,1,1,1,0,0.0,1.0,80.0,0.0,80.0
965,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,,0.9,5,20,OPEN_LOOP,27,378,0,0,0,25,25,22,0,0.0,1.0,270.0,0.0,270.0
976,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,3.0,0.9,5,20,COLD_RESTART,13,339,50,9,8,11,11,1,1,0.0,1.2727272727272727,130.0,0.0,130.0
956,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,,0.9,5,19,GOVERNED,6,106,269,22,104,67,66,2,0,0.014925373134328401,1.0,60.0,0.0,60.0
979,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,3.0,0.9,5,20,COLD_RESTART,6,155,216,25,61,52,52,4,8,0.0,1.3076923076923077,60.0,0.0,60.0
981,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,0.9,5,20,COLD_RESTART,3,91,276,27,123,70,70,5,3,0.0,1.042857142857143,30.0,0.0,30.0
977,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,,0.9,5,20,COLD_RESTART,15,262,113,17,15,23,23,8,12,0.0,1.0,150.0,0.0,150.0
985,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,3.0,0.9,5,20,CLOSED_LOOP,17,400,0,0,0,0,0,0,0,0.0,0.0,170.0,0.0,170.0
974,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,,0.9,5,20,COLD_RESTART,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
987,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,0.9,5,20,CLOSED_LOOP,8,397,1,0,1,1,1,1,0,0.0,1.0,80.0,0.0,80.0
971,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,,0.9,5,20,OPEN_LOOP,24,353,0,0,0,75,75,47,0,0.0,1.0,240.0,0.0,240.0
982,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,3.0,0.9,5,20,COLD_RESTART,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
986,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,,0.9,5,20,CLOSED_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
990,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,0.9,5,20,CLOSED_LOOP,7,389,9,1,2,3,3,0,0,0.0,1.0,70.0,0.0,70.0
988,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3.0,0.9,5,20,CLOSED_LOOP,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
984,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,0.9,5,20,CLOSED_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
993,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,0.9,5,20,CLOSED_LOOP,10,292,86,6,31,33,33,10,0,0.0,1.1515151515151516,100.0,0.0,100.0
996,20,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,0.9,5,20,GOVERNED,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
991,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3.0,0.9,5,20,CLOSED_LOOP,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
989,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,,0.9,5,20,CLOSED_LOOP,21,268,110,16,14,24,24,6,0,0.0,1.0,210.0,0.0,210.0
959,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,,0.9,5,19,GOVERNED,0,4,392,3,370,104,104,0,0,0.0,1.0,0.0,0.0,0.0
994,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3.0,0.9,5,20,CLOSED_LOOP,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
980,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,,0.9,5,20,COLD_RESTART,4,96,285,17,138,74,74,2,8,0.0,1.0,40.0,0.0,40.0
998,20,400.0,15,8,3,0.15,400,GOVERNED,0.0,,0.9,5,20,GOVERNED,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
992,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,20,CLOSED_LOOP,9,89,289,21,143,72,72,0,0,0.0,1.0,90.0,0.0,90.0
997,20,400.0,15,8,3,0.15,400,GOVERNED,0.0,3.0,0.9,5,20,GOVERNED,17,400,0,0,0,0,0,0,0,0.0,0.0,170.0,0.0,170.0
999,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,0.9,5,20,GOVERNED,8,397,1,0,1,1,1,1,0,0.0,1.0,80.0,0.0,80.0
1002,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,0.9,5,20,GOVERNED,7,389,9,1,2,3,3,0,0,0.0,1.0,70.0,0.0,70.0
1005,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,0.9,5,20,GOVERNED,10,292,86,6,31,33,33,10,0,0.0,1.1515151515151516,100.0,0.0,100.0
1000,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,3.0,0.9,5,20,GOVERNED,13,293,89,13,12,21,21,4,0,0.0,1.9047619047619047,130.0,0.0,130.0
983,20,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,,0.9,5,20,COLD_RESTART,0,8,382,8,353,97,96,1,1,0.010309278350515427,1.0,0.0,0.0,0.0
1011,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,0.9,5,21,OPEN_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1009,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,21,OPEN_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
1008,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,0.9,5,21,OPEN_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
995,20,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,,0.9,5,20,CLOSED_LOOP,0,11,378,10,322,99,99,0,0,0.0,1.0,0.0,0.0,0.0
1004,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,,0.9,5,20,GOVERNED,9,89,289,21,143,72,72,0,0,0.0,1.0,90.0,0.0,90.0
1006,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,3.0,0.9,5,20,GOVERNED,0,9,373,17,295,95,94,0,0,0.010526315789473717,1.0,0.0,0.0,0.0
1014,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,0.9,5,21,OPEN_LOOP,4,397,0,0,0,3,3,3,0,0.0,10.333333333333334,40.0,0.0,40.0
1012,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,21,OPEN_LOOP,12,392,0,0,0,11,10,8,0,0.09090909090909094,4.8,120.0,0.0,120.0
1003,20,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,20,GOVERNED,8,209,174,16,47,43,43,1,0,0.0,1.069767441860465,80.0,0.0,80.0
1001,20,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,20,GOVERNED,21,268,110,16,14,24,24,6,0,0.0,1.0,210.0,0.0,210.0
1010,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,,0.9,5,21,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
1015,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,3.0,0.9,5,21,OPEN_LOOP,10,392,0,0,0,11,10,8,0,0.09090909090909094,2.8,100.0,0.0,100.0
1020,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,0.9,5,21,COLD_RESTART,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1013,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,,0.9,5,21,OPEN_LOOP,24,380,0,0,0,25,24,20,0,0.040000000000000036,1.0,240.0,0.0,240.0
1018,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,3.0,0.9,5,21,OPEN_LOOP,10,372,0,0,0,39,37,28,0,0.05128205128205132,1.7297297297297298,100.0,0.0,100.0
1023,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,0.9,5,21,COLD_RESTART,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1021,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,3.0,0.9,5,21,COLD_RESTART,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
1024,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,3.0,0.9,5,21,COLD_RESTART,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
1022,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,,0.9,5,21,COLD_RESTART,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
1017,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,0.9,5,21,OPEN_LOOP,4,394,0,0,0,6,6,6,0,0.0,2.6666666666666665,40.0,0.0,40.0
1027,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,3.0,0.9,5,21,COLD_RESTART,4,341,51,6,11,13,13,2,2,0.0,1.6153846153846154,40.0,0.0,40.0
1016,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,,0.9,5,21,OPEN_LOOP,27,374,0,0,0,43,42,26,0,0.023255813953488413,1.0,270.0,0.0,270.0
1029,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,0.9,5,21,COLD_RESTART,1,366,19,2,5,13,13,8,0,0.0,2.6153846153846154,10.0,0.0,10.0
1032,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,0.9,5,21,CLOSED_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1025,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,,0.9,5,21,COLD_RESTART,15,258,116,19,14,24,24,7,9,0.0,1.0,150.0,0.0,150.0
1035,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,0.9,5,21,CLOSED_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1033,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,3.0,0.9,5,21,CLOSED_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
1034,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,,0.9,5,21,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
1038,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,0.9,5,21,CLOSED_LOOP,4,366,25,2,8,10,10,4,0,0.0,1.0,40.0,0.0,40.0
1026,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,0.9,5,21,COLD_RESTART,4,366,25,2,8,10,10,4,0,0.0,1.0,40.0,0.0,40.0
1019,21,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,,0.9,5,21,OPEN_LOOP,21,364,0,0,0,70,70,36,0,0.0,1.0,210.0,0.0,210.0
1036,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3.0,0.9,5,21,CLOSED_LOOP,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
1028,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,,0.9,5,21,COLD_RESTART,1,83,291,21,110,71,71,4,8,0.0,1.0,10.0,0.0,10.0
1039,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3.0,0.9,5,21,CLOSED_LOOP,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
1007,20,400.0,15,8,3,0.15,400,GOVERNED,0.5,,0.9,5,20,GOVERNED,0,11,378,10,322,99,99,0,0,0.0,1.0,0.0,0.0,0.0
1030,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,3.0,0.9,5,21,COLD_RESTART,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
1041,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,0.9,5,21,CLOSED_LOOP,1,366,19,2,5,13,13,8,0,0.0,2.6153846153846154,10.0,0.0,10.0
1047,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,0.9,5,21,GOVERNED,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1045,21,400.0,15,8,3,0.15,400,GOVERNED,0.0,3.0,0.9,5,21,GOVERNED,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
1042,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3.0,0.9,5,21,CLOSED_LOOP,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
1050,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,0.9,5,21,GOVERNED,4,366,25,2,8,10,10,4,0,0.0,1.0,40.0,0.0,40.0
1037,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,,0.9,5,21,CLOSED_LOOP,18,251,123,21,15,27,27,4,0,0.0,1.0,180.0,0.0,180.0
1046,21,400.0,15,8,3,0.15,400,GOVERNED,0.0,,0.9,5,21,GOVERNED,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
1051,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,21,GOVERNED,8,293,95,8,32,27,27,3,0,0.0,1.1111111111111112,80.0,0.0,80.0
1044,21,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,0.9,5,21,GOVERNED,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1048,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,3.0,0.9,5,21,GOVERNED,8,358,34,6,4,9,9,2,0,0.0,2.888888888888889,80.0,0.0,80.0
1053,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,0.9,5,21,GOVERNED,1,366,19,2,5,13,13,8,0,0.0,2.6153846153846154,10.0,0.0,10.0
1056,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,0.9,5,22,OPEN_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
1057,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,22,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1054,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,3.0,0.9,5,21,GOVERNED,2,268,118,7,50,31,31,5,0,0.0,1.064516129032258,20.0,0.0,20.0
1059,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,0.9,5,22,OPEN_LOOP,12,398,0,0,0,2,2,2,0,0.0,4.0,120.0,0.0,120.0
1060,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,22,OPEN_LOOP,14,392,0,0,0,11,11,8,0,0.0,2.1818181818181817,140.0,0.0,140.0
1049,21,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,21,GOVERNED,18,251,123,21,15,27,27,4,0,0.0,1.0,180.0,0.0,180.0
1058,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,,0.9,5,22,OPEN_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
1062,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,0.9,5,22,OPEN_LOOP,9,393,0,0,0,8,7,7,0,0.125,3.142857142857143,90.0,0.0,90.0
1040,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,21,CLOSED_LOOP,3,52,329,17,194,84,84,1,0,0.0,1.0,30.0,0.0,30.0
1063,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,3.0,0.9,5,22,OPEN_LOOP,16,383,0,0,0,20,17,17,0,0.15000000000000002,1.2352941176470589,160.0,0.0,160.0
1068,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,0.9,5,22,COLD_RESTART,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
1052,21,400.0,15,8,3,0.15,400,GOVERNED,0.25,,0.9,5,21,GOVERNED,3,52,329,17,194,84,84,1,0,0.0,1.0,30.0,0.0,30.0
1069,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,3.0,0.9,5,22,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1064,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,,0.9,5,22,OPEN_LOOP,27,364,0,0,0,58,58,36,0,0.0,1.0,270.0,0.0,270.0
1065,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,0.9,5,22,OPEN_LOOP,7,398,0,0,0,2,2,2,0,0.0,1.0,70.0,0.0,70.0
1071,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,0.9,5,22,COLD_RESTART,10,394,5,1,0,1,1,0,0,0.0,2.0,100.0,0.0,100.0
1066,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,3.0,0.9,5,22,OPEN_LOOP,9,382,0,0,0,19,19,18,0,0.0,1.0526315789473684,90.0,0.0,90.0
1031,21,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,,0.9,5,21,COLD_RESTART,0,11,378,10,351,99,99,0,0,0.0,1.0,0.0,0.0,0.0
1061,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,,0.9,5,22,OPEN_LOOP,27,383,0,0,0,27,27,17,0,0.0,1.0,270.0,0.0,270.0
1077,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,0.9,5,22,COLD_RESTART,4,394,3,0,1,3,3,2,0,0.0,2.3333333333333335,40.0,0.0,40.0
1074,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,0.9,5,22,COLD_RESTART,8,380,9,0,5,9,9,6,0,0.0,1.5555555555555556,80.0,0.0,80.0
1070,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,,0.9,5,22,COLD_RESTART,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
1072,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,3.0,0.9,5,22,COLD_RESTART,13,253,121,20,12,27,27,6,10,0.0,2.6666666666666665,130.0,0.0,130.0
1043,21,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,,0.9,5,21,CLOSED_LOOP,0,11,378,10,351,99,99,0,0,0.0,1.0,0.0,0.0,0.0
1073,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,,0.9,5,22,COLD_RESTART,12,233,146,17,24,33,32,4,12,0.030303030303030276,1.0,120.0,0.0,120.0
1067,22,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,,0.9,5,22,OPEN_LOOP,27,358,0,0,0,66,66,42,0,0.0,1.0,270.0,0.0,270.0
1083,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,0.9,5,22,CLOSED_LOOP,10,394,5,1,0,1,1,0,0,0.0,2.0,100.0,0.0,100.0
1078,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,3.0,0.9,5,22,COLD_RESTART,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
1080,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,0.9,5,22,CLOSED_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
1075,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,3.0,0.9,5,22,COLD_RESTART,7,173,198,20,65,51,50,7,6,0.019607843137254943,1.3,70.0,0.0,70.0
1084,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3.0,0.9,5,22,CLOSED_LOOP,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
1086,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,0.9,5,22,CLOSED_LOOP,8,380,9,0,5,9,9,6,0,0.0,1.5555555555555556,80.0,0.0,80.0
1081,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,3.0,0.9,5,22,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1082,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,,0.9,5,22,CLOSED_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
1055,21,400.0,15,8,3,0.15,400,GOVERNED,0.5,,0.9,5,21,GOVERNED,0,11,378,10,351,99,99,0,0,0.0,1.0,0.0,0.0,0.0
1092,22,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,0.9,5,22,GOVERNED,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
1095,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,0.9,5,22,GOVERNED,10,394,5,1,0,1,1,0,0,0.0,2.0,100.0,0.0,100.0
1087,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3.0,0.9,5,22,CLOSED_LOOP,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
1094,22,400.0,15,8,3,0.15,400,GOVERNED,0.0,,0.9,5,22,GOVERNED,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
1076,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,,0.9,5,22,COLD_RESTART,1,88,280,27,121,69,69,4,13,0.0,1.0,10.0,0.0,10.0
1089,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,0.9,5,22,CLOSED_LOOP,4,394,3,0,1,3,3,2,0,0.0,2.3333333333333335,40.0,0.0,40.0
1090,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3.0,0.9,5,22,CLOSED_LOOP,1,318,65,5,32,24,22,7,0,0.08333333333333337,1.5454545454545454,10.0,0.0,10.0
1093,22,400.0,15,8,3,0.15,400,GOVERNED,0.0,3.0,0.9,5,22,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
1079,22,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,,0.9,5,22,COLD_RESTART,0,2,393,4,412,99,99,0,0,0.0,1.0,0.0,0.0,0.0
1096,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,3.0,0.9,5,22,GOVERNED,15,302,83,12,8,20,19,3,0,0.050000000000000044,2.9473684210526314,150.0,0.0,150.0
1098,22,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,0.9,5,22,GOVERNED,8,380,9,0,5,9,9,6,0,0.0,1.5555555555555556,80.0,0.0,80.0
1085,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,,0.9,5,22,CLOSED_LOOP,21,271,108,17,16,24,24,4,0,0.0,1.0,210.0,0.0,210.0
1097,22,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,22,GOVERNED,21,271,108,17,16,24,24,4,0,0.0,1.0,210.0,0.0,210.0
1104,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,0.9,5,23,OPEN_LOOP,6,400,0,0,0,0,0,0,0,0.0,0.0,60.0,0.0,60.0
1099,22,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,22,GOVERNED,8,225,158,10,48,46,46,3,0,0.0,1.3478260869565217,80.0,0.0,80.0
1105,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,23,OPEN_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
1088,22,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,22,CLOSED_LOOP,3,68,307,21,140,74,74,3,0,0.0,1.0,30.0,0.0,30.0
1108,23,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,23,OPEN_LOOP,4,400,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
