RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,costo_edicion,competencia,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
0,0,400.0,15,8,3,0.15,400,REFLEX,0.0,0,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
2,0,400.0,15,8,3,0.15,400,REFLEX,0.0,5,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
1,0,400.0,15,8,3,0.15,400,REFLEX,0.0,2,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
3,0,400.0,15,8,3,0.15,400,REFLEX,0.0,10,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
5,0,400.0,15,8,3,0.15,400,REFLEX,0.05,2,0.9,3,0,REFLEX,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
8,0,400.0,15,8,3,0.15,400,REFLEX,0.1,0,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
7,0,400.0,15,8,3,0.15,400,REFLEX,0.05,10,0.9,3,0,REFLEX,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
4,0,400.0,15,8,3,0.15,400,REFLEX,0.05,0,0.9,3,0,REFLEX,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
6,0,400.0,15,8,3,0.15,400,REFLEX,0.05,5,0.9,3,0,REFLEX,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
12,0,400.0,15,8,3,0.15,400,REFLEX,0.25,0,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
13,0,400.0,15,8,3,0.15,400,REFLEX,0.25,2,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
14,0,400.0,15,8,3,0.15,400,REFLEX,0.25,5,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
11,0,400.0,15,8,3,0.15,400,REFLEX,0.1,10,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
9,0,400.0,15,8,3,0.15,400,REFLEX,0.1,2,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
16,0,400.0,15,8,3,0.15,400,REFLEX,0.5,0,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
17,0,400.0,15,8,3,0.15,400,REFLEX,0.5,2,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
18,0,400.0,15,8,3,0.15,400,REFLEX,0.5,5,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
19,0,400.0,15,8,3,0.15,400,REFLEX,0.5,10,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
10,0,400.0,15,8,3,0.15,400,REFLEX,0.1,5,0.9,3,0,REFLEX,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
24,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,0,0.9,3,0,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
15,0,400.0,15,8,3,0.15,400,REFLEX,0.25,10,0.9,3,0,REFLEX,12,407,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
22,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,5,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
26,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,5,0.9,3,0,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
29,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,2,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
23,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,10,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
20,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,0,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
25,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,2,0.9,3,0,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
31,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,10,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
30,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,5,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
27,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,10,0.9,3,0,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
32,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.25,0,0.9,3,0,MODEL_BASED,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
28,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,0,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
21,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,2,0.9,3,0,MODEL_BASED,4,404,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,40.0
35,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.25,10,0.9,3,0,MODEL_BASED,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
36,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.5,0,0.9,3,0,MODEL_BASED,11,409,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
40,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0,0.9,3,0,OPEN_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
38,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.5,5,0.9,3,0,MODEL_BASED,11,409,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
41,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,2,0.9,3,0,OPEN_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
37,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.5,2,0.9,3,0,MODEL_BASED,11,409,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
43,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,10,0.9,3,0,OPEN_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
46,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,5,0.9,3,0,OPEN_LOOP,12,396,0,0,0,4,4,4,0,0.0,4.5,120.0,0.0,120.0
45,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,2,0.9,3,0,OPEN_LOOP,12,396,0,0,0,4,4,4,0,0.0,4.5,120.0,0.0,120.0
34,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.25,5,0.9,3,0,MODEL_BASED,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
47,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,10,0.9,3,0,OPEN_LOOP,12,396,0,0,0,4,4,4,0,0.0,4.5,120.0,0.0,120.0
33,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.25,2,0.9,3,0,MODEL_BASED,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
44,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.05,0,0.9,3,0,OPEN_LOOP,12,396,0,0,0,4,4,4,0,0.0,4.5,120.0,0.0,120.0
49,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,2,0.9,3,0,OPEN_LOOP,6,398,0,0,0,3,3,2,0,0.0,1.0,60.0,0.0,60.0
51,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,10,0.9,3,0,OPEN_LOOP,6,398,0,0,0,3,3,2,0,0.0,1.0,60.0,0.0,60.0
50,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,5,0.9,3,0,OPEN_LOOP,6,398,0,0,0,3,3,2,0,0.0,1.0,60.0,0.0,60.0
39,0,400.0,15,8,3,0.15,400,MODEL_BASED,0.5,10,0.9,3,0,MODEL_BASED,11,409,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
42,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,5,0.9,3,0,OPEN_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
53,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,2,0.9,3,0,OPEN_LOOP,8,396,0,0,0,5,5,4,0,0.0,1.8,80.0,0.0,80.0
48,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0,0.9,3,0,OPEN_LOOP,6,398,0,0,0,3,3,2,0,0.0,1.0,60.0,0.0,60.0
52,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0,0.9,3,0,OPEN_LOOP,8,396,0,0,0,5,5,4,0,0.0,1.8,80.0,0.0,80.0
61,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,2,0.9,3,0,COLD_RESTART,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
57,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,2,0.9,3,0,OPEN_LOOP,8,394,0,0,0,8,8,6,0,0.0,1.25,80.0,0.0,80.0
55,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,10,0.9,3,0,OPEN_LOOP,8,396,0,0,0,5,5,4,0,0.0,1.8,80.0,0.0,80.0
58,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,5,0.9,3,0,OPEN_LOOP,8,394,0,0,0,8,8,6,0,0.0,1.25,80.0,0.0,80.0
56,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0,0.9,3,0,OPEN_LOOP,8,394,0,0,0,8,8,6,0,0.0,1.25,80.0,0.0,80.0
60,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0,0.9,3,0,COLD_RESTART,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
54,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,5,0.9,3,0,OPEN_LOOP,8,396,0,0,0,5,5,4,0,0.0,1.8,80.0,0.0,80.0
62,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,5,0.9,3,0,COLD_RESTART,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
63,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,10,0.9,3,0,COLD_RESTART,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
59,0,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,10,0.9,3,0,OPEN_LOOP,8,394,0,0,0,8,8,6,0,0.0,1.25,80.0,0.0,80.0
64,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.05,0,0.9,3,0,COLD_RESTART,8,400,0,2,0,2,2,0,0,0.0,1.0,80.0,0.0,80.0
69,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,2,0.9,3,0,COLD_RESTART,6,362,26,11,4,16,15,1,2,0.0625,1.1333333333333333,60.0,0.0,60.0
71,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,10,0.9,3,0,COLD_RESTART,5,349,45,3,3,7,7,2,0,0.0,3.5714285714285716,50.0,0.0,50.0
65,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.05,2,0.9,3,0,COLD_RESTART,9,368,21,10,2,11,11,1,3,0.0,3.3636363636363638,90.0,0.0,90.0
73,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,2,0.9,3,0,COLD_RESTART,6,362,27,10,6,14,14,1,1,0.0,1.6428571428571428,60.0,0.0,60.0
66,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.05,5,0.9,3,0,COLD_RESTART,6,354,37,6,2,9,9,2,1,0.0,3.3333333333333335,60.0,0.0,60.0
72,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0,0.9,3,0,COLD_RESTART,7,397,0,19,2,16,15,3,10,0.0625,3.466666666666667,70.0,0.0,70.0
74,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,5,0.9,3,0,COLD_RESTART,6,341,47,5,11,16,16,4,0,0.0,1.0,60.0,0.0,60.0
76,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0,0.9,3,0,COLD_RESTART,6,400,0,34,18,17,16,0,8,0.05882352941176472,1.6875,60.0,0.0,60.0
68,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0,0.9,3,0,COLD_RESTART,13,399,0,13,0,12,12,1,4,0.0,4.25,130.0,0.0,130.0
78,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,5,0.9,3,0,COLD_RESTART,3,266,109,6,51,40,39,11,0,0.025000000000000022,1.1282051282051282,30.0,0.0,30.0
67,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.05,10,0.9,3,0,COLD_RESTART,6,350,46,3,2,6,6,1,0,0.0,2.6666666666666665,60.0,0.0,60.0
82,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,5,0.9,3,0,CLOSED_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
70,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,5,0.9,3,0,COLD_RESTART,10,338,50,10,2,10,10,2,0,0.0,2.7,100.0,0.0,100.0
77,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,2,0.9,3,0,COLD_RESTART,5,297,78,10,62,35,34,8,0,0.02857142857142858,1.1764705882352942,50.0,0.0,50.0
80,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0,0.9,3,0,CLOSED_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
81,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,2,0.9,3,0,CLOSED_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
84,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,0,0.9,3,0,CLOSED_LOOP,8,400,0,2,0,2,2,0,0,0.0,1.0,80.0,0.0,80.0
85,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,2,0.9,3,0,CLOSED_LOOP,10,381,13,6,1,6,6,0,0,0.0,2.5,100.0,0.0,100.0
83,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,10,0.9,3,0,CLOSED_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
75,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,10,0.9,3,0,COLD_RESTART,2,102,289,6,98,57,56,1,0,0.01754385964912286,1.0892857142857142,20.0,0.0,20.0
79,0,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,10,0.9,3,0,COLD_RESTART,1,129,255,5,106,63,63,7,1,0.0,1.0317460317460319,10.0,0.0,10.0
89,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,2,0.9,3,0,CLOSED_LOOP,7,378,14,6,1,9,9,2,0,0.0,1.5555555555555556,70.0,0.0,70.0
90,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,3,0,CLOSED_LOOP,10,338,50,10,2,10,10,2,0,0.0,2.7,100.0,0.0,100.0
86,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,5,0.9,3,0,CLOSED_LOOP,7,359,34,6,2,8,8,1,0,0.0,3.625,70.0,0.0,70.0
87,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.05,10,0.9,3,0,CLOSED_LOOP,6,350,46,3,2,6,6,1,0,0.0,2.6666666666666665,60.0,0.0,60.0
91,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,3,0,CLOSED_LOOP,5,349,45,3,3,7,7,2,0,0.0,3.5714285714285716,50.0,0.0,50.0
93,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,2,0.9,3,0,CLOSED_LOOP,7,361,28,10,12,15,15,1,0,0.0,2.0,70.0,0.0,70.0
101,0,400.0,15,8,3,0.15,400,GOVERNED,0.0,2,0.9,3,0,GOVERNED,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
94,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,3,0,CLOSED_LOOP,6,341,47,5,11,16,16,4,0,0.0,1.0,60.0,0.0,60.0
102,0,400.0,15,8,3,0.15,400,GOVERNED,0.0,5,0.9,3,0,GOVERNED,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
95,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,3,0,CLOSED_LOOP,2,102,289,6,98,57,56,1,0,0.01754385964912286,1.0892857142857142,20.0,0.0,20.0
88,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0,0.9,3,0,CLOSED_LOOP,12,400,0,13,1,10,10,0,0,0.0,3.2,120.0,0.0,120.0
103,0,400.0,15,8,3,0.15,400,GOVERNED,0.0,10,0.9,3,0,GOVERNED,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
97,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,2,0.9,3,0,CLOSED_LOOP,5,297,78,10,62,35,34,8,0,0.02857142857142858,1.1764705882352942,50.0,0.0,50.0
100,0,400.0,15,8,3,0.15,400,GOVERNED,0.0,0,0.9,3,0,GOVERNED,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
98,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,3,0,CLOSED_LOOP,3,266,109,6,51,40,39,11,0,0.025000000000000022,1.1282051282051282,30.0,0.0,30.0
96,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0,0.9,3,0,CLOSED_LOOP,10,400,0,23,12,12,11,0,0,0.08333333333333337,2.090909090909091,100.0,0.0,100.0
105,0,400.0,15,8,3,0.15,400,GOVERNED,0.05,2,0.9,3,0,GOVERNED,10,381,13,6,1,6,6,0,0,0.0,2.5,100.0,0.0,100.0
92,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0,0.9,3,0,CLOSED_LOOP,10,400,0,19,5,13,12,0,0,0.07692307692307687,3.4166666666666665,100.0,0.0,100.0
109,0,400.0,15,8,3,0.15,400,GOVERNED,0.1,2,0.9,3,0,GOVERNED,7,378,14,6,1,9,9,2,0,0.0,1.5555555555555556,70.0,0.0,70.0
99,0,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,3,0,CLOSED_LOOP,1,130,254,6,86,59,58,7,0,0.016949152542372836,1.0344827586206897,10.0,0.0,10.0
107,0,400.0,15,8,3,0.15,400,GOVERNED,0.05,10,0.9,3,0,GOVERNED,6,350,46,3,2,6,6,1,0,0.0,2.6666666666666665,60.0,0.0,60.0
111,0,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,3,0,GOVERNED,5,349,45,3,3,7,7,2,0,0.0,3.5714285714285716,50.0,0.0,50.0
110,0,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,3,0,GOVERNED,10,338,50,10,2,10,10,2,0,0.0,2.7,100.0,0.0,100.0
108,0,400.0,15,8,3,0.15,400,GOVERNED,0.1,0,0.9,3,0,GOVERNED,12,400,0,13,1,10,10,0,0,0.0,3.2,120.0,0.0,120.0
113,0,400.0,15,8,3,0.15,400,GOVERNED,0.25,2,0.9,3,0,GOVERNED,7,361,28,10,12,15,15,1,0,0.0,2.0,70.0,0.0,70.0
104,0,400.0,15,8,3,0.15,400,GOVERNED,0.05,0,0.9,3,0,GOVERNED,8,400,0,2,0,2,2,0,0,0.0,1.0,80.0,0.0,80.0
106,0,400.0,15,8,3,0.15,400,GOVERNED,0.05,5,0.9,3,0,GOVERNED,7,359,34,6,2,8,8,1,0,0.0,3.625,70.0,0.0,70.0
112,0,400.0,15,8,3,0.15,400,GOVERNED,0.25,0,0.9,3,0,GOVERNED,10,400,0,19,5,13,12,0,0,0.07692307692307687,3.4166666666666665,100.0,0.0,100.0
122,1,400.0,15,8,3,0.15,400,REFLEX,0.0,5,0.9,3,1,REFLEX,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
123,1,400.0,15,8,3,0.15,400,REFLEX,0.0,10,0.9,3,1,REFLEX,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
116,0,400.0,15,8,3,0.15,400,GOVERNED,0.5,0,0.9,3,0,GOVERNED,10,400,0,23,12,12,11,0,0,0.08333333333333337,2.090909090909091,100.0,0.0,100.0
120,1,400.0,15,8,3,0.15,400,REFLEX,0.0,0,0.9,3,1,REFLEX,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
114,0,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,3,0,GOVERNED,6,341,47,5,11,16,16,4,0,0.0,1.0,60.0,0.0,60.0
117,0,400.0,15,8,3,0.15,400,GOVERNED,0.5,2,0.9,3,0,GOVERNED,5,297,78,10,62,35,34,8,0,0.02857142857142858,1.1764705882352942,50.0,0.0,50.0
115,0,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,3,0,GOVERNED,2,102,289,6,98,57,56,1,0,0.01754385964912286,1.0892857142857142,20.0,0.0,20.0
119,0,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,3,0,GOVERNED,1,130,254,6,86,59,58,7,0,0.016949152542372836,1.0344827586206897,10.0,0.0,10.0
125,1,400.0,15,8,3,0.15,400,REFLEX,0.05,2,0.9,3,1,REFLEX,10,405,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
126,1,400.0,15,8,3,0.15,400,REFLEX,0.05,5,0.9,3,1,REFLEX,10,405,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
130,1,400.0,15,8,3,0.15,400,REFLEX,0.1,5,0.9,3,1,REFLEX,13,407,0,0,0,0,0,0,0,0.0,0.0,130.0,0.0,130.0
129,1,400.0,15,8,3,0.15,400,REFLEX,0.1,2,0.9,3,1,REFLEX,13,407,0,0,0,0,0,0,0,0.0,0.0,130.0,0.0,130.0
127,1,400.0,15,8,3,0.15,400,REFLEX,0.05,10,0.9,3,1,REFLEX,10,405,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
128,1,400.0,15,8,3,0.15,400,REFLEX,0.1,0,0.9,3,1,REFLEX,13,407,0,0,0,0,0,0,0,0.0,0.0,130.0,0.0,130.0
124,1,400.0,15,8,3,0.15,400,REFLEX,0.05,0,0.9,3,1,REFLEX,10,405,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
121,1,400.0,15,8,3,0.15,400,REFLEX,0.0,2,0.9,3,1,REFLEX,10,406,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
131,1,400.0,15,8,3,0.15,400,REFLEX,0.1,10,0.9,3,1,REFLEX,13,407,0,0,0,0,0,0,0,0.0,0.0,130.0,0.0,130.0
132,1,400.0,15,8,3,0.15,400,REFLEX,0.25,0,0.9,3,1,REFLEX,7,407,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
134,1,400.0,15,8,3,0.15,400,REFLEX,0.25,5,0.9,3,1,REFLEX,7,407,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
118,0,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,3,0,GOVERNED,3,266,109,6,51,40,39,11,0,0.025000000000000022,1.1282051282051282,30.0,0.0,30.0
138,1,400.0,15,8,3,0.15,400,REFLEX,0.5,5,0.9,3,1,REFLEX,11,390,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
140,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,0,0.9,3,1,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
141,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,2,0.9,3,1,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
139,1,400.0,15,8,3,0.15,400,REFLEX,0.5,10,0.9,3,1,REFLEX,11,390,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
135,1,400.0,15,8,3,0.15,400,REFLEX,0.25,10,0.9,3,1,REFLEX,7,407,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
136,1,400.0,15,8,3,0.15,400,REFLEX,0.5,0,0.9,3,1,REFLEX,11,390,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
137,1,400.0,15,8,3,0.15,400,REFLEX,0.5,2,0.9,3,1,REFLEX,11,390,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
147,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,10,0.9,3,1,MODEL_BASED,11,404,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
148,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,0,0.9,3,1,MODEL_BASED,14,392,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
143,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,10,0.9,3,1,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
133,1,400.0,15,8,3,0.15,400,REFLEX,0.25,2,0.9,3,1,REFLEX,7,407,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
146,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,5,0.9,3,1,MODEL_BASED,11,404,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
144,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,0,0.9,3,1,MODEL_BASED,11,404,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
149,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,2,0.9,3,1,MODEL_BASED,14,392,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
142,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.0,5,0.9,3,1,MODEL_BASED,11,407,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
150,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.1,5,0.9,3,1,MODEL_BASED,14,392,0,0,0,0,0,0,0,0.0,0.0,140.0,0.0,140.0
145,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.05,2,0.9,3,1,MODEL_BASED,11,404,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
153,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.25,2,0.9,3,1,MODEL_BASED,8,405,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
154,1,400.0,15,8,3,0.15,400,MODEL_BASED,0.25,5,0.9,3,1,MODEL_BASED,8,405,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
