RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,presupuesto,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
279,11,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,11,GOVERNED,7,331,59,8,11,17,17,2,0,0.0,2.4705882352941178,70.0,0.0,70.0
278,11,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,11,GOVERNED,7,331,59,8,11,17,17,2,0,0.0,2.4705882352941178,70.0,0.0,70.0
280,11,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,11,GOVERNED,6,356,37,3,18,15,14,4,0,0.06666666666666665,1.9285714285714286,60.0,0.0,60.0
282,11,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,11,GOVERNED,3,359,37,3,18,11,11,1,0,0.0,1.5454545454545454,30.0,0.0,30.0
274,11,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,11,CLOSED_LOOP,1,79,305,6,146,91,91,7,0,0.0,1.021978021978022,10.0,0.0,10.0
275,11,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,11,CLOSED_LOOP,1,79,305,6,146,91,91,7,0,0.0,1.021978021978022,10.0,0.0,10.0
288,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,12,CLOSED_LOOP,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
281,11,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,11,GOVERNED,3,359,37,3,18,11,11,1,0,0.0,1.5454545454545454,30.0,0.0,30.0
290,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,12,CLOSED_LOOP,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
283,11,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,11,GOVERNED,3,359,37,3,18,11,11,1,0,0.0,1.5454545454545454,30.0,0.0,30.0
273,11,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,11,CLOSED_LOOP,1,79,305,6,146,91,91,7,0,0.0,1.021978021978022,10.0,0.0,10.0
289,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,12,CLOSED_LOOP,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
291,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,12,CLOSED_LOOP,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
284,11,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,11,GOVERNED,3,134,253,3,121,80,80,8,0,0.0,1.0875,30.0,0.0,30.0
292,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,12,CLOSED_LOOP,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
285,11,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,11,GOVERNED,1,84,300,5,145,94,94,8,0,0.0,1.0106382978723405,10.0,0.0,10.0
293,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,12,CLOSED_LOOP,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
294,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,12,CLOSED_LOOP,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
295,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,12,CLOSED_LOOP,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
300,12,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,12,GOVERNED,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
302,12,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,12,GOVERNED,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
286,11,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,11,GOVERNED,1,79,305,6,146,91,91,7,0,0.0,1.021978021978022,10.0,0.0,10.0
303,12,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,12,GOVERNED,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
301,12,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,12,GOVERNED,5,387,10,2,0,2,2,1,0,0.0,2.5,50.0,0.0,50.0
296,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,12,CLOSED_LOOP,0,182,196,11,94,56,52,7,0,0.0714285714285714,1.1923076923076923,0.0,0.0,0.0
305,12,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,12,GOVERNED,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
304,12,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,12,GOVERNED,5,373,19,3,6,11,10,5,0,0.09090909090909094,1.0,50.0,0.0,50.0
306,12,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,12,GOVERNED,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
287,11,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,11,GOVERNED,1,79,305,6,146,91,91,7,0,0.0,1.021978021978022,10.0,0.0,10.0
307,12,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,12,GOVERNED,2,358,38,4,19,9,9,0,0,0.0,1.0,20.0,0.0,20.0
298,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,12,CLOSED_LOOP,0,182,196,11,94,56,52,7,0,0.0714285714285714,1.1923076923076923,0.0,0.0,0.0
313,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,13,CLOSED_LOOP,13,362,30,6,0,7,7,2,0,0.0,5.285714285714286,130.0,0.0,130.0
299,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,12,CLOSED_LOOP,0,182,196,11,94,56,52,7,0,0.0714285714285714,1.1923076923076923,0.0,0.0,0.0
315,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,13,CLOSED_LOOP,13,362,30,6,0,7,7,2,0,0.0,5.285714285714286,130.0,0.0,130.0
297,12,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,12,CLOSED_LOOP,0,182,196,11,94,56,52,7,0,0.0714285714285714,1.1923076923076923,0.0,0.0,0.0
314,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,13,CLOSED_LOOP,13,362,30,6,0,7,7,2,0,0.0,5.285714285714286,130.0,0.0,130.0
316,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,13,CLOSED_LOOP,6,275,110,12,37,26,26,2,0,0.0,1.3846153846153846,60.0,0.0,60.0
308,12,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,12,GOVERNED,8,290,89,3,42,37,36,15,0,0.027027027027026973,1.8888888888888888,80.0,0.0,80.0
317,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,13,CLOSED_LOOP,6,275,110,12,37,26,26,2,0,0.0,1.3846153846153846,60.0,0.0,60.0
312,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,13,CLOSED_LOOP,13,362,30,6,0,7,7,2,0,0.0,5.285714285714286,130.0,0.0,130.0
309,12,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,12,GOVERNED,2,268,114,5,54,40,38,10,0,0.050000000000000044,1.1578947368421053,20.0,0.0,20.0
310,12,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,12,GOVERNED,1,203,174,10,83,53,51,10,0,0.037735849056603765,1.0980392156862746,10.0,0.0,10.0
321,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,13,CLOSED_LOOP,3,139,236,7,129,70,69,9,0,0.014285714285714235,1.0434782608695652,30.0,0.0,30.0
319,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,13,CLOSED_LOOP,6,275,110,12,37,26,26,2,0,0.0,1.3846153846153846,60.0,0.0,60.0
320,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,13,CLOSED_LOOP,3,139,236,7,129,70,69,9,0,0.014285714285714235,1.0434782608695652,30.0,0.0,30.0
325,13,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,13,GOVERNED,18,359,25,5,0,13,13,11,0,0.0,5.153846153846154,180.0,0.0,180.0
324,13,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,13,GOVERNED,15,374,15,3,0,9,9,8,0,0.0,4.444444444444445,150.0,0.0,150.0
326,13,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,13,GOVERNED,13,362,30,6,0,7,7,2,0,0.0,5.285714285714286,130.0,0.0,130.0
322,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,13,CLOSED_LOOP,3,139,236,7,129,70,69,9,0,0.014285714285714235,1.0434782608695652,30.0,0.0,30.0
327,13,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,13,GOVERNED,13,362,30,6,0,7,7,2,0,0.0,5.285714285714286,130.0,0.0,130.0
318,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,13,CLOSED_LOOP,6,275,110,12,37,26,26,2,0,0.0,1.3846153846153846,60.0,0.0,60.0
311,12,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,12,GOVERNED,0,182,196,11,94,56,52,7,0,0.0714285714285714,1.1923076923076923,0.0,0.0,0.0
328,13,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,13,GOVERNED,8,368,26,3,6,10,10,3,0,0.0,4.0,80.0,0.0,80.0
323,13,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,13,CLOSED_LOOP,3,139,236,7,129,70,69,9,0,0.014285714285714235,1.0434782608695652,30.0,0.0,30.0
329,13,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,13,GOVERNED,7,355,36,5,7,11,11,4,0,0.0,1.0909090909090908,70.0,0.0,70.0
330,13,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,13,GOVERNED,6,287,99,10,34,26,26,4,0,0.0,1.0384615384615385,60.0,0.0,60.0
337,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,14,CLOSED_LOOP,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
331,13,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,13,GOVERNED,6,275,110,12,37,26,26,2,0,0.0,1.3846153846153846,60.0,0.0,60.0
334,13,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,13,GOVERNED,3,139,236,7,129,70,69,9,0,0.014285714285714235,1.0434782608695652,30.0,0.0,30.0
338,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,14,CLOSED_LOOP,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
339,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,14,CLOSED_LOOP,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
336,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,14,CLOSED_LOOP,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
332,13,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,13,GOVERNED,11,286,83,3,42,56,55,25,0,0.017857142857142905,1.290909090909091,110.0,0.0,110.0
341,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,14,CLOSED_LOOP,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
342,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,14,CLOSED_LOOP,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
335,13,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,13,GOVERNED,3,139,236,7,129,70,69,9,0,0.014285714285714235,1.0434782608695652,30.0,0.0,30.0
343,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,14,CLOSED_LOOP,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
340,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,14,CLOSED_LOOP,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
349,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,14,GOVERNED,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
352,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,14,GOVERNED,6,368,28,3,3,7,7,1,0,0.0,1.8571428571428572,60.0,0.0,60.0
351,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,14,GOVERNED,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
353,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,14,GOVERNED,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
346,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,14,CLOSED_LOOP,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
348,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,14,GOVERNED,15,362,27,3,8,17,14,8,0,0.17647058823529416,4.0,150.0,0.0,150.0
350,14,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,14,GOVERNED,4,362,33,4,9,8,8,1,0,0.0,2.625,40.0,0.0,40.0
354,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,14,GOVERNED,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
347,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,14,CLOSED_LOOP,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
355,14,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,14,GOVERNED,5,348,47,3,17,12,12,1,0,0.0,1.5,50.0,0.0,50.0
344,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,14,CLOSED_LOOP,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
345,14,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,14,CLOSED_LOOP,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
356,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,14,GOVERNED,10,274,108,3,48,49,49,15,0,0.0,1.0204081632653061,100.0,0.0,100.0
360,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,15,CLOSED_LOOP,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
361,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,15,CLOSED_LOOP,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
363,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,15,CLOSED_LOOP,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
362,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,15,CLOSED_LOOP,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
366,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,15,CLOSED_LOOP,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
365,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,15,CLOSED_LOOP,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
357,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,14,GOVERNED,4,188,193,5,108,68,68,11,0,0.0,1.0294117647058822,40.0,0.0,40.0
368,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,15,CLOSED_LOOP,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
367,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,15,CLOSED_LOOP,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
369,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,15,CLOSED_LOOP,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
333,13,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,13,GOVERNED,6,259,124,5,66,46,46,9,0,0.0,1.0,60.0,0.0,60.0
372,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,15,GOVERNED,13,378,15,3,0,9,8,4,0,0.11111111111111116,3.125,130.0,0.0,130.0
364,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,15,CLOSED_LOOP,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
373,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,15,GOVERNED,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
359,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,14,GOVERNED,0,49,330,12,211,94,94,6,0,0.0,1.0212765957446808,0.0,0.0,0.0
375,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,15,GOVERNED,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
376,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,15,GOVERNED,11,325,66,3,34,31,29,6,0,0.06451612903225812,1.6206896551724137,110.0,0.0,110.0
374,15,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,15,GOVERNED,9,375,20,4,0,4,4,1,0,0.0,2.75,90.0,0.0,90.0
377,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,15,GOVERNED,9,308,77,5,35,31,31,10,0,0.0,1.7419354838709677,90.0,0.0,90.0
371,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,15,CLOSED_LOOP,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
378,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,15,GOVERNED,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
370,15,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,15,CLOSED_LOOP,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
358,14,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,14,GOVERNED,3,57,320,10,209,98,97,10,0,0.010204081632653073,1.0206185567010309,30.0,0.0,30.0
379,15,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,15,GOVERNED,3,265,125,9,46,34,34,1,0,0.0,1.0,30.0,0.0,30.0
380,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,15,GOVERNED,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
382,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,15,GOVERNED,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
381,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,15,GOVERNED,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
389,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,16,CLOSED_LOOP,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
390,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,10,0.9,5,3,16,CLOSED_LOOP,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
387,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,16,CLOSED_LOOP,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
391,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,25,0.9,5,3,16,CLOSED_LOOP,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
383,15,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,15,GOVERNED,2,339,47,2,20,20,19,6,0,0.050000000000000044,1.368421052631579,20.0,0.0,20.0
388,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,16,CLOSED_LOOP,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
384,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,16,CLOSED_LOOP,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
396,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,16,GOVERNED,17,368,19,3,1,12,12,9,0,0.0,5.0,170.0,0.0,170.0
392,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3,0.9,5,3,16,CLOSED_LOOP,0,28,354,16,269,93,92,2,0,0.010752688172043001,1.0326086956521738,0.0,0.0,0.0
385,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,16,CLOSED_LOOP,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
397,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,16,GOVERNED,16,345,40,5,5,18,17,9,0,0.05555555555555558,4.588235294117647,160.0,0.0,160.0
394,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,16,CLOSED_LOOP,0,28,354,16,269,93,92,2,0,0.010752688172043001,1.0326086956521738,0.0,0.0,0.0
395,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,25,0.9,5,3,16,CLOSED_LOOP,0,28,354,16,269,93,92,2,0,0.010752688172043001,1.0326086956521738,0.0,0.0,0.0
386,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,16,CLOSED_LOOP,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
398,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,10,0.9,5,3,16,GOVERNED,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
402,16,400.0,15,8,3,0.15,400,GOVERNED,0.25,10,0.9,5,3,16,GOVERNED,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
403,16,400.0,15,8,3,0.15,400,GOVERNED,0.25,25,0.9,5,3,16,GOVERNED,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
393,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,5,0.9,5,3,16,CLOSED_LOOP,0,28,354,16,269,93,92,2,0,0.010752688172043001,1.0326086956521738,0.0,0.0,0.0
401,16,400.0,15,8,3,0.15,400,GOVERNED,0.25,5,0.9,5,3,16,GOVERNED,7,332,54,5,18,19,19,7,0,0.0,1.1578947368421053,70.0,0.0,70.0
399,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,25,0.9,5,3,16,GOVERNED,12,332,56,8,6,15,15,3,0,0.0,4.333333333333333,120.0,0.0,120.0
400,16,400.0,15,8,3,0.15,400,GOVERNED,0.25,3,0.9,5,3,16,GOVERNED,16,352,26,3,8,27,27,18,0,0.0,1.4444444444444444,160.0,0.0,160.0
408,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3,0.9,5,3,17,CLOSED_LOOP,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
405,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,5,0.9,5,3,16,GOVERNED,12,175,193,5,167,88,87,27,0,0.011363636363636354,1.1264367816091954,120.0,0.0,120.0
406,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,10,0.9,5,3,16,GOVERNED,6,121,259,10,214,81,80,10,0,0.012345679012345734,1.0,60.0,0.0,60.0
404,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,3,0.9,5,3,16,GOVERNED,14,263,102,3,83,67,66,32,0,0.014925373134328401,1.393939393939394,140.0,0.0,140.0
410,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,10,0.9,5,3,17,CLOSED_LOOP,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
412,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3,0.9,5,3,17,CLOSED_LOOP,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
407,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,25,0.9,5,3,16,GOVERNED,0,28,354,16,269,93,92,2,0,0.010752688172043001,1.0326086956521738,0.0,0.0,0.0
409,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,5,0.9,5,3,17,CLOSED_LOOP,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
413,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,5,0.9,5,3,17,CLOSED_LOOP,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
421,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,5,0.9,5,3,17,GOVERNED,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
411,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,25,0.9,5,3,17,CLOSED_LOOP,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
420,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,3,0.9,5,3,17,GOVERNED,8,375,21,3,3,6,6,1,0,0.0,2.3333333333333335,80.0,0.0,80.0
418,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,10,0.9,5,3,17,CLOSED_LOOP,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
